coding_pair_uid,comparison_name,source_mode,actor,actor_label,task,task_label,left_condition,right_condition,dimension,description,winner,winner_side,left_minus_right_score,reason
amount:modgrid_translation_amount:mimo-v25-pro-or:translation:i21:r5,amount,pair_deltas,mimo-v25-pro-or,MiMo V2.5 Pro,translation,Translation,amount_high,amount_low,additions_omissions,Which translation has fewer unsupported additions and fewer omissions of source meaning?,tie,tie,0.0,Both outputs accurately translate the source text without significant additions or omissions.
amount:modgrid_translation_amount:mimo-v25-pro-or:translation:i21:r5,amount,pair_deltas,mimo-v25-pro-or,MiMo V2.5 Pro,translation,Translation,amount_high,amount_low,structural_clarity,"Which translation more clearly handles clauses, lists, appositives, parentheticals, quotation, and sentence breaks while preserving source relations?",tie,tie,0.0,Both outputs maintain clear sentence structure and relations from the source.
amount:modgrid_incident_amount:glm-5.1-or:incident_postmortem:i21:r7,amount,pair_deltas,glm-5.1-or,GLM-5.1,incident_postmortem,Incident postmortem,amount_high,amount_low,impact_specificity,"Which postmortem quantifies scope, duration, affected systems/users, severity, and business/customer impact better?",A,left,1.0,"Output A provides more specific numbers regarding the number of managers who accessed notes (14) and the number of records viewed (23), whereas B gives broader estimates (120 managers, 14,000 archived accounts)."
amount:modgrid_incident_amount:glm-5.1-or:incident_postmortem:i21:r7,amount,pair_deltas,glm-5.1-or,GLM-5.1,incident_postmortem,Incident postmortem,amount_high,amount_low,timeline_precision,Which postmortem gives a clearer chronological account with useful timestamps and event sequencing?,A,left,1.0,"Output A provides a more granular timeline with specific events and their exact timestamps, making it easier to follow the sequence of events. B's timeline is slightly less detailed."
amount:modgrid_incident_amount:glm-5.1-or:incident_postmortem:i21:r7,amount,pair_deltas,glm-5.1-or,GLM-5.1,incident_postmortem,Incident postmortem,amount_high,amount_low,root_cause_specificity,Which postmortem identifies the proximate technical failure and the deeper system failure more precisely?,A,left,1.0,"Output A's root cause analysis is more precise, detailing the 'incomplete mapping of inherited permissions' and the specific mechanism of how the legacy implicit inheritance was lost in the new explicit permission model. B's explanation is good but slightly less technical in its specificity."
amount:modgrid_incident_amount:glm-5.1-or:incident_postmortem:i21:r7,amount,pair_deltas,glm-5.1-or,GLM-5.1,incident_postmortem,Incident postmortem,amount_high,amount_low,contributing_factor_analysis,"Which postmortem better separates root cause from contributing factors such as monitoring, process, deployment, review, or testing gaps?",A,left,1.0,"Output A provides a clearer distinction and more detailed explanation for each contributing factor, such as 'Role architecture drift' and 'Insufficient staging parity', making them more actionable. B's factors are also good but slightly less elaborated."
amount:modgrid_incident_amount:glm-5.1-or:incident_postmortem:i21:r7,amount,pair_deltas,glm-5.1-or,GLM-5.1,incident_postmortem,Incident postmortem,amount_high,amount_low,detection_observability_analysis,Which postmortem better explains why the incident was not detected earlier or why alerts/dashboards failed?,A,left,1.0,"Output A explicitly identifies 'Silent permission elevation' as a 'What Went Poorly' point, directly addressing the lack of automated alerts for anomalous permission grants, which is a key aspect of detection/observability. B touches on 'Delayed escalation' but doesn't frame it as a systemic observability gap as clearly."
amount:modgrid_incident_amount:glm-5.1-or:incident_postmortem:i21:r7,amount,pair_deltas,glm-5.1-or,GLM-5.1,incident_postmortem,Incident postmortem,amount_high,amount_low,action_item_concreteness,"Which postmortem gives more concrete, owned, prioritized, and recurrence-preventing action items?",A,left,1.0,"Output A's action items are more concrete, providing specific owners and due dates for each item, making them more actionable and trackable. B's action items have owners and due dates but are slightly less detailed in their description of the action itself."
amount:modgrid_incident_amount:glm-5.1-or:incident_postmortem:i21:r7,amount,pair_deltas,glm-5.1-or,GLM-5.1,incident_postmortem,Incident postmortem,amount_high,amount_low,blameless_systems_framing,Which postmortem avoids individual blame while still giving a candid causal account?,tie,tie,0.0,"Both outputs successfully maintain a blameless tone, focusing on systemic issues and process improvements rather than individual fault."
amount:modgrid_incident_amount:glm-5.1-or:incident_postmortem:i21:r7,amount,pair_deltas,glm-5.1-or,GLM-5.1,incident_postmortem,Incident postmortem,amount_high,amount_low,operational_realism,Which postmortem sounds more like a real engineering postmortem rather than a polished but generic template?,A,left,1.0,"Output A feels slightly more realistic due to its highly specific technical details in the root cause and contributing factors, and the very concrete, engineering-focused action items. The language and depth of analysis align well with a real-world engineering postmortem."
amount:modgrid_translation_amount:glm-5.1-or:translation:i5:r7,amount,pair_deltas,glm-5.1-or,GLM-5.1,translation,Translation,amount_high,amount_low,fluency_idiomaticity,Which translation reads more naturally and idiomatically in English?,A,left,1.0,"Output A's phrasing 'twitching implications of rape' is slightly more natural than Output B's 'rape implications twitching'. Also, 'most concerning' in A is a bit more common than 'most worrying' in B in this context."
amount:modgrid_translation_amount:glm-5.1-or:translation:i5:r7,amount,pair_deltas,glm-5.1-or,GLM-5.1,translation,Translation,amount_high,amount_low,terminology_precision,Which translation uses more domain-appropriate terminology?,tie,tie,0.0,Both outputs use appropriate terminology for the subject matter.
amount:modgrid_translation_amount:glm-5.1-or:translation:i5:r7,amount,pair_deltas,glm-5.1-or,GLM-5.1,translation,Translation,amount_high,amount_low,named_entity_fidelity,"Which translation better handles names, organizations, places, titles, acronyms, and transliterations?",A,left,1.0,"The Chinese character '法拉' is more accurately transliterated as 'Fara' (as in Output A) than 'Farnaby' (as in Output B). 'Farnaby' is a surname, while 'Fara' is a more direct transliteration of the two characters."
amount:modgrid_translation_amount:glm-5.1-or:translation:i5:r7,amount,pair_deltas,glm-5.1-or,GLM-5.1,translation,Translation,amount_high,amount_low,numeric_factual_fidelity,"Which translation better preserves numbers, dates, currencies, percentages, units, and factual details?",not_applicable,not_applicable,0.0,"There are no numbers, dates, currencies, percentages, or units in the source text."
amount:modgrid_translation_amount:glm-5.1-or:translation:i5:r7,amount,pair_deltas,glm-5.1-or,GLM-5.1,translation,Translation,amount_high,amount_low,additions_omissions,Which translation has fewer unsupported additions and fewer omissions of source meaning?,tie,tie,0.0,Both outputs accurately translate the source text without significant additions or omissions.
amount:modgrid_translation_amount:glm-5.1-or:translation:i5:r7,amount,pair_deltas,glm-5.1-or,GLM-5.1,translation,Translation,amount_high,amount_low,structural_clarity,"Which translation more clearly handles clauses, lists, appositives, parentheticals, quotation, and sentence breaks while preserving source relations?",tie,tie,0.0,"Both outputs maintain similar structural clarity, using dashes and parentheticals effectively."
amount:modgrid_essay_amount:qwen3.5-9b-or:essay:iGovernments should significantly increase space exploration funding:r9,amount,pair_deltas,qwen3.5-9b-or,Qwen3.5 9B,essay,Essay writing,amount_high,amount_low,thesis_stakes_framing,Which essay presents the central claim and its stakes more clearly and compellingly?,A,left,1.0,"Output A's thesis statement 'not merely as an exercise in curiosity, but as a strategic imperative for securing our long-term survival and advancing human knowledge' is more comprehensive and compelling than B's, which focuses more narrowly on technological breakthroughs and existential threats."
amount:modgrid_essay_amount:qwen3.5-9b-or:essay:iGovernments should significantly increase space exploration funding:r9,amount,pair_deltas,qwen3.5-9b-or,Qwen3.5 9B,essay,Essay writing,amount_high,amount_low,argument_depth,"Which essay gives better causal, economic, ethical, or institutional reasoning rather than generic assertion?",A,left,1.0,"Output A provides slightly more detailed causal reasoning, particularly in its second argument about multi-planetary perspective and contingency plans, and the economic stimulation of a vibrant space sector. Output B's arguments are strong but slightly less elaborated in their causal links."
amount:modgrid_essay_amount:qwen3.5-9b-or:essay:iGovernments should significantly increase space exploration funding:r9,amount,pair_deltas,qwen3.5-9b-or,Qwen3.5 9B,essay,Essay writing,amount_high,amount_low,concrete_example_quality,"Which essay uses the required concrete example more specifically, plausibly, and usefully?",A,left,1.0,"Output A's example of the James Webb Space Telescope is more specific and effectively illustrates the potential for accelerated discovery with increased funding, directly linking it to the essay's core arguments. Output B's Artemis Program example is good but less directly tied to the 'accelerated discovery' aspect."
amount:modgrid_essay_amount:qwen3.5-9b-or:essay:iGovernments should significantly increase space exploration funding:r9,amount,pair_deltas,qwen3.5-9b-or,Qwen3.5 9B,essay,Essay writing,amount_high,amount_low,counterargument_qualification,Which essay better anticipates objections or tradeoffs and responds to them?,A,left,1.0,"Output A explicitly addresses the counterargument 'terrestrial challenges demand immediate financial prioritization' in its introduction and reframes it, which is a stronger direct engagement than B's more general dismissal of 'frivolous luxury'."
amount:modgrid_essay_amount:qwen3.5-9b-or:essay:iGovernments should significantly increase space exploration funding:r9,amount,pair_deltas,qwen3.5-9b-or,Qwen3.5 9B,essay,Essay writing,amount_high,amount_low,rhetorical_coherence_closure,"Which essay has better paragraph flow, transitions, and final synthesis?",A,left,1.0,Output A has a slightly smoother flow and more sophisticated transitions between paragraphs. Its concluding paragraph also provides a more impactful and comprehensive synthesis of its arguments.
