coding_pair_uid,comparison_name,source_mode,actor,actor_label,task,task_label,left_condition,right_condition,dimension,description,winner,winner_side,left_minus_right_score,reason
utility_high_vs_framed_empty:deepseek-v3.2-or:grant_proposal_abstract:iadaptive-tutoring-for-community-college-algebra:r4:modgrid_grant_highlow:deepseek-v3.2-or:grant_proposal_abstract:i4:r4::a:modgrid_grant_framed_empty:deepseek-v3.2-or:grant_proposal_abstract:i4:r4::a,utility_high_vs_framed_empty,arm_match,deepseek-v3.2-or,DeepSeek V3.2,grant_proposal_abstract,Grant abstract,utility_high,framed_empty,feasibility_implementation_readiness,"Which abstract gives more credible evidence that the project can actually be executed, including partners, team capacity, timeline, infrastructure, or prior pilots?",B,right,-1.0,"Output B explicitly states that the project builds upon 'an existing open-source adaptive tutoring framework developed by the PI’s laboratory,' which provides stronger evidence of readiness than Output A's 'proven adaptive learning engine previously validated in other disciplinary contexts.' Output B also mentions 'faculty release time for co-design work,' indicating deeper institutional commitment."
utility_high_vs_framed_empty:deepseek-v3.2-or:grant_proposal_abstract:iadaptive-tutoring-for-community-college-algebra:r4:modgrid_grant_highlow:deepseek-v3.2-or:grant_proposal_abstract:i4:r4::a:modgrid_grant_framed_empty:deepseek-v3.2-or:grant_proposal_abstract:i4:r4::a,utility_high_vs_framed_empty,arm_match,deepseek-v3.2-or,DeepSeek V3.2,grant_proposal_abstract,Grant abstract,utility_high,framed_empty,risk_mitigation,Which abstract identifies more realistic risks and more credible mitigation plans?,B,right,-1.0,"Output B provides slightly more detailed mitigation strategies, such as partnering with college IT departments to loan devices and provide hotspots for technology access, and explicitly stating that co-design and professional development are intended to foster faculty ownership."
utility_high_vs_framed_empty:deepseek-v3.2-or:grant_proposal_abstract:iadaptive-tutoring-for-community-college-algebra:r4:modgrid_grant_highlow:deepseek-v3.2-or:grant_proposal_abstract:i4:r4::a:modgrid_grant_framed_empty:deepseek-v3.2-or:grant_proposal_abstract:i4:r4::a,utility_high_vs_framed_empty,arm_match,deepseek-v3.2-or,DeepSeek V3.2,grant_proposal_abstract,Grant abstract,utility_high,framed_empty,measurable_impact,"Which abstract gives more concrete and credible expected impacts, not just larger or more dramatic claims?",tie,tie,0.0,"Both abstracts present concrete and credible expected impacts, such as increased course completion/pass rates, reduction in performance disparities, and contribution to scholarship/scalable models. Neither makes overly dramatic or unsubstantiated claims."
utility_high_vs_framed_empty:deepseek-v3.2-or:grant_proposal_abstract:iadaptive-tutoring-for-community-college-algebra:r4:modgrid_grant_highlow:deepseek-v3.2-or:grant_proposal_abstract:i4:r4::a:modgrid_grant_framed_empty:deepseek-v3.2-or:grant_proposal_abstract:i4:r4::a,utility_high_vs_framed_empty,arm_match,deepseek-v3.2-or,DeepSeek V3.2,grant_proposal_abstract,Grant abstract,utility_high,framed_empty,stakeholder_context_fit,Which abstract better fits the affected community or deployment setting?,B,right,-1.0,"Output B emphasizes that the system's design will be 'co-created with faculty and students from three diverse community colleges,' ensuring its relevance and usability for non-traditional learners managing work and family commitments. This demonstrates a stronger fit with the community college context."
utility_high_vs_framed_empty:mimo-v25-pro-or:translation:i2-Convercent-Sapphire-Ventures-Tola-Capital-1000-4700:r4:modgrid_translation_highlow:mimo-v25-pro-or:translation:i9:r4::a:modgrid_translation_framed_empty:mimo-v25-pro-or:translation:i9:r4::a,utility_high_vs_framed_empty,arm_match,mimo-v25-pro-or,MiMo V2.5 Pro,translation,Translation,utility_high,framed_empty,fluency_idiomaticity,Which translation reads more naturally and idiomatically in English?,tie,tie,0.0,Both translations are equally fluent and idiomatic in English.
utility_high_vs_framed_empty:mimo-v25-pro-or:translation:i2-Convercent-Sapphire-Ventures-Tola-Capital-1000-4700:r4:modgrid_translation_highlow:mimo-v25-pro-or:translation:i9:r4::a:modgrid_translation_framed_empty:mimo-v25-pro-or:translation:i9:r4::a,utility_high_vs_framed_empty,arm_match,mimo-v25-pro-or,MiMo V2.5 Pro,translation,Translation,utility_high,framed_empty,terminology_precision,Which translation uses more domain-appropriate terminology?,tie,tie,0.0,Both translations use appropriate terminology.
utility_high_vs_framed_empty:mimo-v25-pro-or:translation:i2-Convercent-Sapphire-Ventures-Tola-Capital-1000-4700:r4:modgrid_translation_highlow:mimo-v25-pro-or:translation:i9:r4::a:modgrid_translation_framed_empty:mimo-v25-pro-or:translation:i9:r4::a,utility_high_vs_framed_empty,arm_match,mimo-v25-pro-or,MiMo V2.5 Pro,translation,Translation,utility_high,framed_empty,named_entity_fidelity,"Which translation better handles names, organizations, places, titles, acronyms, and transliterations?",tie,tie,0.0,"Both translations correctly render the named entities 'Convercent', 'Sapphire Ventures', and 'Tola Capital'."
utility_high_vs_framed_empty:mimo-v25-pro-or:translation:i2-Convercent-Sapphire-Ventures-Tola-Capital-1000-4700:r4:modgrid_translation_highlow:mimo-v25-pro-or:translation:i9:r4::a:modgrid_translation_framed_empty:mimo-v25-pro-or:translation:i9:r4::a,utility_high_vs_framed_empty,arm_match,mimo-v25-pro-or,MiMo V2.5 Pro,translation,Translation,utility_high,framed_empty,numeric_factual_fidelity,"Which translation better preserves numbers, dates, currencies, percentages, units, and factual details?",tie,tie,0.0,"Both translations accurately preserve the numerical and factual details ($10 million, $47 million, February)."
utility_high_vs_framed_empty:mimo-v25-pro-or:translation:i2-Convercent-Sapphire-Ventures-Tola-Capital-1000-4700:r4:modgrid_translation_highlow:mimo-v25-pro-or:translation:i9:r4::a:modgrid_translation_framed_empty:mimo-v25-pro-or:translation:i9:r4::a,utility_high_vs_framed_empty,arm_match,mimo-v25-pro-or,MiMo V2.5 Pro,translation,Translation,utility_high,framed_empty,additions_omissions,Which translation has fewer unsupported additions and fewer omissions of source meaning?,tie,tie,0.0,Neither translation has unsupported additions or omissions of source meaning.
utility_high_vs_framed_empty:mimo-v25-pro-or:translation:i2-Convercent-Sapphire-Ventures-Tola-Capital-1000-4700:r4:modgrid_translation_highlow:mimo-v25-pro-or:translation:i9:r4::a:modgrid_translation_framed_empty:mimo-v25-pro-or:translation:i9:r4::a,utility_high_vs_framed_empty,arm_match,mimo-v25-pro-or,MiMo V2.5 Pro,translation,Translation,utility_high,framed_empty,structural_clarity,"Which translation more clearly handles clauses, lists, appositives, parentheticals, quotation, and sentence breaks while preserving source relations?",tie,tie,0.0,Both translations maintain clear structural clarity.
utility_high_vs_framed_empty:glm-5.1-or:grant_proposal_abstract:isoil-health-monitoring-for-smallholder-cooperatives:r2:modgrid_grant_highlow:glm-5.1-or:grant_proposal_abstract:i17:r2::a:modgrid_grant_framed_empty:glm-5.1-or:grant_proposal_abstract:i17:r2::a,utility_high_vs_framed_empty,arm_match,glm-5.1-or,GLM-5.1,grant_proposal_abstract,Grant abstract,utility_high,framed_empty,problem_significance,"Which abstract more clearly states the need, affected population, and consequence of the problem?",tie,tie,0.0,"Both abstracts clearly state the problem of soil degradation affecting smallholder cooperatives, its consequences (declining yields, economic instability), and the limitations of existing solutions (expensive, not tailored for smallholders)."
utility_high_vs_framed_empty:glm-5.1-or:grant_proposal_abstract:isoil-health-monitoring-for-smallholder-cooperatives:r2:modgrid_grant_highlow:glm-5.1-or:grant_proposal_abstract:i17:r2::a:modgrid_grant_framed_empty:glm-5.1-or:grant_proposal_abstract:i17:r2::a,utility_high_vs_framed_empty,arm_match,glm-5.1-or,GLM-5.1,grant_proposal_abstract,Grant abstract,utility_high,framed_empty,intervention_specificity,"Which abstract gives a more concrete account of what will be built, delivered, tested, or changed?",A,right,-1.0,"Output A provides a more detailed and specific description of the technology (AgriSoil Connect, NIR spectroscopic sensors, cloud-based platform, machine-learning algorithms calibrated on localized taxonomies) and how it will be used (trained community champions, mobile upload, cooperative-level maps, plot-specific prescriptions). Output B is slightly more general with 'electrochemical sensors and micro-spectrometers' and 'simple smartphone interface'."
utility_high_vs_framed_empty:glm-5.1-or:grant_proposal_abstract:isoil-health-monitoring-for-smallholder-cooperatives:r2:modgrid_grant_highlow:glm-5.1-or:grant_proposal_abstract:i17:r2::a:modgrid_grant_framed_empty:glm-5.1-or:grant_proposal_abstract:i17:r2::a,utility_high_vs_framed_empty,arm_match,glm-5.1-or,GLM-5.1,grant_proposal_abstract,Grant abstract,utility_high,framed_empty,evaluation_rigor,"Which abstract describes stronger outcomes, design, measurement, comparison/control logic, and analysis plan?",A,right,-1.0,"Output A describes a more rigorous evaluation plan, specifying 'thirty paired cooperative clusters in East Africa over three years' and including a broader range of quantitative metrics (soil organic carbon, macronutrient availability, crop yields, adoption rates, cost-benefit analyses) and qualitative assessments (user trust, perceived utility, shifts in cooperative governance). Output B mentions '40 smallholder cooperatives over two growing seasons' and fewer specific metrics."
utility_high_vs_framed_empty:glm-5.1-or:grant_proposal_abstract:isoil-health-monitoring-for-smallholder-cooperatives:r2:modgrid_grant_highlow:glm-5.1-or:grant_proposal_abstract:i17:r2::a:modgrid_grant_framed_empty:glm-5.1-or:grant_proposal_abstract:i17:r2::a,utility_high_vs_framed_empty,arm_match,glm-5.1-or,GLM-5.1,grant_proposal_abstract,Grant abstract,utility_high,framed_empty,feasibility_implementation_readiness,"Which abstract gives more credible evidence that the project can actually be executed, including partners, team capacity, timeline, infrastructure, or prior pilots?",A,right,-1.0,Output A provides stronger evidence of feasibility by highlighting the team's 'demonstrated decade-long track record of implementing frugal agricultural technologies in sub-Saharan Africa' and leveraging 'pre-existing organizational structures of agricultural cooperatives'. Output B mentions 'existing technological readiness' and 'robust institutional partnerships' but is less specific about the team's direct experience.
utility_high_vs_framed_empty:glm-5.1-or:grant_proposal_abstract:isoil-health-monitoring-for-smallholder-cooperatives:r2:modgrid_grant_highlow:glm-5.1-or:grant_proposal_abstract:i17:r2::a:modgrid_grant_framed_empty:glm-5.1-or:grant_proposal_abstract:i17:r2::a,utility_high_vs_framed_empty,arm_match,glm-5.1-or,GLM-5.1,grant_proposal_abstract,Grant abstract,utility_high,framed_empty,risk_mitigation,Which abstract identifies more realistic risks and more credible mitigation plans?,A,right,-1.0,"Output A identifies two realistic risks (digital literacy barriers, sensor accuracy compromise) and provides more detailed and credible mitigation plans for each (cascading experiential training, ruggedized casings, continuous ML model recalibration with lab-verified samples). Output B also identifies realistic risks but its mitigation for 'delayed adoption due to financial constraints' by 'prioritizing low-cost, locally available organic inputs' is less concrete than A's plans."
utility_high_vs_framed_empty:glm-5.1-or:grant_proposal_abstract:isoil-health-monitoring-for-smallholder-cooperatives:r2:modgrid_grant_highlow:glm-5.1-or:grant_proposal_abstract:i17:r2::a:modgrid_grant_framed_empty:glm-5.1-or:grant_proposal_abstract:i17:r2::a,utility_high_vs_framed_empty,arm_match,glm-5.1-or,GLM-5.1,grant_proposal_abstract,Grant abstract,utility_high,framed_empty,measurable_impact,"Which abstract gives more concrete and credible expected impacts, not just larger or more dramatic claims?",A,right,-1.0,"Output A provides more concrete and specific measurable impacts, including '15,000 smallholders', '15% increase in soil organic carbon', and '10% improvement in crop yields'. Output B gives a range for crop yields ('15-20% increase') but is less specific on other metrics."
utility_high_vs_framed_empty:glm-5.1-or:grant_proposal_abstract:isoil-health-monitoring-for-smallholder-cooperatives:r2:modgrid_grant_highlow:glm-5.1-or:grant_proposal_abstract:i17:r2::a:modgrid_grant_framed_empty:glm-5.1-or:grant_proposal_abstract:i17:r2::a,utility_high_vs_framed_empty,arm_match,glm-5.1-or,GLM-5.1,grant_proposal_abstract,Grant abstract,utility_high,framed_empty,stakeholder_context_fit,Which abstract better fits the affected community or deployment setting?,tie,tie,0.0,"Both abstracts demonstrate a strong fit with the smallholder cooperative context by emphasizing low-cost solutions, participatory approaches, and leveraging existing community structures. Neither is meaningfully better than the other in this regard."
